Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Condition,Price
MERCEDES-BENZ,Other,2007,1650.0,1,Petrol,198000.0,1.0,25.75
MERCEDES-BENZ,Other,2020,1500.0,1,Petrol,55000.0,1.0,348.0
MERCEDES-BENZ,Other,2006,1800.0,1,Petrol,209000.0,1.0,69.5
MERCEDES-BENZ,Other,2016,1500.0,1,Petrol,99000.0,1.0,243.0
MERCEDES-BENZ,Other,2008,1800.0,1,Petrol,187000.0,1.0,108.5
MERCEDES-BENZ,Other,2019,1500.0,1,Petrol,66000.0,1.0,310.0
MERCEDES-BENZ,Other,2018,1500.0,1,Petrol,77000.0,1.0,320.0
MERCEDES-BENZ,Other,2018,1497.0,1,Hybrid,77000.0,1.0,350.0
MERCEDES-BENZ,Other,2018,1500.0,1,Petrol,77000.0,1.0,285.0
MERCEDES-BENZ,Other,2015,1800.0,1,Petrol,110000.0,1.0,240.0
MERCEDES-BENZ,Other,2016,2000.0,1,Petrol,99000.0,1.0,335.0
MERCEDES-BENZ,Other,2018,1500.0,1,Petrol,77000.0,1.0,298.0
MERCEDES-BENZ,Other,2019,1500.0,1,Petrol,66000.0,1.0,325.0
MERCEDES-BENZ,Other,2020,1500.0,1,Petrol,55000.0,1.0,365.0
MERCEDES-BENZ,Other,2018,1500.0,1,Petrol,77000.0,1.0,325.0
MERCEDES-BENZ,Other,2007,1800.0,1,Petrol,198000.0,1.0,98.0
MERCEDES-BENZ,Other,2001,2000.0,1,Petrol,264000.0,1.0,87.5
MERCEDES-BENZ,Other,2020,1500.0,1,Petrol,55000.0,1.0,315.0
MERCEDES-BENZ,Other,2018,1500.0,1,Petrol,77000.0,1.0,325.9
MERCEDES-BENZ,Other,2019,1500.0,1,Petrol,66000.0,1.0,315.0
MERCEDES-BENZ,Other,2002,1998.0,1,Petrol,253000.0,1.0,68.0
MERCEDES-BENZ,Other,2013,2100.0,1,Diesel,132000.0,1.0,130.0
MERCEDES-BENZ,Other,2012,2200.0,1,Diesel,143000.0,1.0,145.0
MERCEDES-BENZ,Other,2013,2144.0,1,Diesel,132000.0,1.0,153.75
MERCEDES-BENZ,Other,2013,2144.0,1,Diesel,132000.0,1.0,153.75
MERCEDES-BENZ,Other,2013,2200.0,1,Diesel,132000.0,1.0,138.0
MERCEDES-BENZ,Other,1994,2200.0,0,Diesel,341000.0,1.0,43.0
MERCEDES-BENZ,Other,2012,1500.0,1,Diesel,143000.0,1.0,149.0
MERCEDES-BENZ,Other,2014,2200.0,1,Diesel,121000.0,1.0,225.0
MERCEDES-BENZ,Other,2016,2000.0,1,Hybrid,99000.0,1.0,230.0
MERCEDES-BENZ,Other,2016,2000.0,1,Hybrid,99000.0,1.0,250.0
MERCEDES-BENZ,Other,2016,2000.0,1,Petrol,99000.0,1.0,225.0
MERCEDES-BENZ,Other,2017,1600.0,1,Petrol,88000.0,1.0,216.66666666666669
MERCEDES-BENZ,Other,2017,1590.0,1,Petrol,88000.0,1.0,222.0
MERCEDES-BENZ,Other,2017,1800.0,1,Petrol,88000.0,1.0,230.0
MERCEDES-BENZ,Other,2017,1600.0,1,Petrol,88000.0,1.0,198.0
MERCEDES-BENZ,Other,2019,1300.0,1,Petrol,66000.0,1.0,290.0
MERCEDES-BENZ,Other,2019,1350.0,1,Petrol,66000.0,1.0,290.0
MERCEDES-BENZ,Other,2017,1600.0,1,Petrol,88000.0,1.0,220.0
MERCEDES-BENZ,Other,2019,1300.0,1,Petrol,66000.0,1.0,269.0
MERCEDES-BENZ,Other,2019,1332.0,1,Petrol,66000.0,1.0,315.0
MERCEDES-BENZ,Other,2015,1500.0,1,Petrol,110000.0,1.0,189.5
MERCEDES-BENZ,Other,2014,1600.0,1,Petrol,121000.0,1.0,189.5
MERCEDES-BENZ,Other,2014,1600.0,1,Petrol,121000.0,1.0,179.0
MERCEDES-BENZ,Other,1998,1998.0,0,Petrol,297000.0,1.0,44.95
MERCEDES-BENZ,Other,2013,1990.0,1,Petrol,132000.0,1.0,235.0
MERCEDES-BENZ,Other,2010,1800.0,1,Petrol,165000.0,1.0,152.5
MERCEDES-BENZ,Other,1997,1998.0,0,Petrol,308000.0,1.0,44.95
MERCEDES-BENZ,Other,2010,1800.0,1,Petrol,165000.0,1.0,152.5
MERCEDES-BENZ,Other,2003,1800.0,1,Petrol,242000.0,1.0,91.0
MERCEDES-BENZ,Other,1997,1998.0,1,Petrol,308000.0,1.0,44.95
MERCEDES-BENZ,Other,1988,2000.0,0,Diesel,407000.0,1.0,39.5
MERCEDES-BENZ,Other,2016,2000.0,1,Petrol,99000.0,1.0,405.0
MERCEDES-BENZ,Other,1997,1998.0,0,Petrol,308000.0,1.0,49.95
MERCEDES-BENZ,Other,2010,1800.0,1,Petrol,165000.0,1.0,151.0
MERCEDES-BENZ,Other,2002,1796.0,0,Petrol,253000.0,1.0,72.0
MERCEDES-BENZ,Other,2015,2000.0,1,Petrol,110000.0,1.0,255.0
MERCEDES-BENZ,Other,2010,1800.0,1,Petrol,165000.0,1.0,160.0
MERCEDES-BENZ,Other,1997,2000.0,0,Petrol,308000.0,1.0,42.0
MERCEDES-BENZ,Other,2010,1800.0,1,Petrol,165000.0,1.0,160.0
MERCEDES-BENZ,Other,2015,1500.0,1,Diesel,110000.0,1.0,250.0
MERCEDES-BENZ,Other,2013,2144.0,1,Diesel,132000.0,1.0,204.5
MERCEDES-BENZ,Other,2006,2150.0,1,Diesel,209000.0,1.0,116.5
MERCEDES-BENZ,Other,2017,2200.0,1,Diesel,88000.0,1.0,375.0
MERCEDES-BENZ,Other,2008,2500.0,1,Petrol,187000.0,1.0,125.0
MERCEDES-BENZ,Other,2003,2500.0,1,Petrol,242000.0,1.0,86.5
MERCEDES-BENZ,Other,2004,2596.0,1,Petrol,231000.0,1.0,120.0
MERCEDES-BENZ,Other,2003,2500.0,1,Petrol,242000.0,1.0,98.5
MERCEDES-BENZ,Other,1998,2500.0,1,Diesel,297000.0,1.0,67.0
MERCEDES-BENZ,Other,2015,2200.0,1,Hybrid,110000.0,1.0,224.5
MERCEDES-BENZ,Other,2014,2200.0,1,Diesel,121000.0,1.0,204.25
MERCEDES-BENZ,Other,2014,2000.0,1,Diesel,121000.0,1.0,223.0
MERCEDES-BENZ,Other,2015,2200.0,1,Diesel,110000.0,1.0,215.0
MERCEDES-BENZ,Other,2015,1980.0,1,Hybrid,110000.0,1.0,233.16666666666669
MERCEDES-BENZ,Other,2014,1979.0,1,Hybrid,121000.0,1.0,223.0
MERCEDES-BENZ,Other,2015,2200.0,1,Diesel,110000.0,1.0,243.58333333333337
MERCEDES-BENZ,Other,2014,2200.0,1,Hybrid,121000.0,1.0,207.5
MERCEDES-BENZ,Other,2015,2190.0,1,Diesel,110000.0,1.0,219.5
MERCEDES-BENZ,Other,2014,2000.0,1,Diesel,121000.0,1.0,199.5
MERCEDES-BENZ,Other,2013,2500.0,1,Hybrid,132000.0,1.0,219.5
MERCEDES-BENZ,Other,2015,2200.0,1,Diesel,110000.0,1.0,215.0
MERCEDES-BENZ,Other,2015,2000.0,1,Diesel,110000.0,1.0,209.5
MERCEDES-BENZ,Other,2017,2000.0,1,Petrol,88000.0,1.0,360.0
MERCEDES-BENZ,Other,2018,2000.0,1,Hybrid,77000.0,1.0,375.0
MERCEDES-BENZ,Other,2017,2000.0,1,Hybrid,88000.0,1.0,339.75
MERCEDES-BENZ,Other,2017,2000.0,1,Hybrid,88000.0,1.0,322.0
MERCEDES-BENZ,Other,2017,2000.0,1,Hybrid,88000.0,1.0,315.0
MERCEDES-BENZ,Other,2010,1600.0,1,Petrol,165000.0,1.0,118.0
MERCEDES-BENZ,Other,2001,3200.0,1,Diesel,264000.0,1.0,14.0
MERCEDES-BENZ,Other,2004,1500.0,1,Petrol,231000.0,1.0,125.0
MERCEDES-BENZ,Other,2011,3000.0,1,Petrol,154000.0,1.0,260.0
MERCEDES-BENZ,Other,2004,3000.0,1,Petrol,231000.0,1.0,95.0
MERCEDES-BENZ,Other,2005,3000.0,1,Petrol,220000.0,1.0,180.0
MERCEDES-BENZ,Other,2004,3750.0,1,Petrol,231000.0,1.0,84.5
MERCEDES-BENZ,Other,2015,3500.0,1,Petrol,110000.0,1.0,550.0
MERCEDES-BENZ,Other,1988,3000.0,1,Diesel,407000.0,1.0,37.0
MERCEDES-BENZ,Other,2015,2000.0,1,Petrol,110000.0,1.0,199.0
MERCEDES-BENZ,Other,2013,1990.0,1,Petrol,132000.0,1.0,230.0
MERCEDES-BENZ,Other,1980,3000.0,1,Diesel,495000.0,1.0,25.0
MERCEDES-BENZ,Other,1989,2500.0,1,Diesel,396000.0,1.0,37.6
MERCEDES-BENZ,Other,1989,3000.0,0,Diesel,396000.0,1.0,43.0
MERCEDES-BENZ,Other,1989,3000.0,0,Diesel,396000.0,1.0,35.0
MERCEDES-BENZ,Other,1975,2400.0,0,Diesel,550000.0,1.0,16.5
MERCEDES-BENZ,Other,1979,2400.0,0,Diesel,506000.0,1.0,11.5
MERCEDES-BENZ,Other,1982,1998.0,0,Diesel,473000.0,1.0,35.0
MERCEDES-BENZ,Other,1979,1500.0,0,Diesel,506000.0,1.0,31.0
MERCEDES-BENZ,Other,1978,2000.0,0,Diesel,517000.0,1.0,20.0
MERCEDES-BENZ,Other,1986,2200.0,0,Diesel,429000.0,1.0,45.0
MERCEDES-BENZ,Other,1986,2000.0,0,Petrol,429000.0,1.0,34.5
MERCEDES-BENZ,Other,1997,1800.0,1,Petrol,308000.0,1.0,54.5
MERCEDES-BENZ,Other,1996,1800.0,0,Petrol,319000.0,1.0,58.5
MERCEDES-BENZ,Other,1994,2000.0,1,Diesel,341000.0,1.0,52.0
MERCEDES-BENZ,Other,1995,2200.0,0,Diesel,330000.0,1.0,47.5
MERCEDES-BENZ,Other,2001,1998.0,1,Petrol,264000.0,1.0,77.0
MERCEDES-BENZ,Other,2002,1998.0,1,Petrol,253000.0,1.0,55.0
MERCEDES-BENZ,Other,1998,3200.0,1,Petrol,297000.0,1.0,26.0
MERCEDES-BENZ,Other,1996,1600.0,1,Petrol,319000.0,1.0,31.5
MERCEDES-BENZ,Other,1998,1998.0,1,Petrol,297000.0,1.0,49.9
MERCEDES-BENZ,Other,1996,2000.0,0,Petrol,319000.0,1.0,48.5
MERCEDES-BENZ,Other,1998,1988.0,0,Petrol,297000.0,1.0,45.0
MERCEDES-BENZ,Other,1999,2400.0,1,Petrol,286000.0,1.0,59.75
MERCEDES-BENZ,Other,2004,1800.0,1,Petrol,231000.0,1.0,87.5
MERCEDES-BENZ,Other,2003,2596.0,1,Petrol,242000.0,1.0,83.0
MERCEDES-BENZ,Other,2003,2596.0,1,Petrol,242000.0,1.0,83.0
MERCEDES-BENZ,Other,2003,2600.0,0,Petrol,242000.0,1.0,90.1875
MERCEDES-BENZ,Other,2002,1500.0,1,Petrol,253000.0,1.0,78.0
MERCEDES-BENZ,Other,1985,2000.0,0,Diesel,440000.0,1.0,28.5
Other,Other,2023,1500.0,1,Electric,22000.0,1.0,185.0
Other,Other,2014,1800.0,1,Petrol,121000.0,1.0,78.0
Other,Other,2014,1799.0,0,Petrol,121000.0,1.0,63.5
MICRO,Other,2003,1990.0,0,Diesel,242000.0,1.0,15.5
MICRO,Other,2018,1500.0,1,Petrol,77000.0,1.0,53.5
MICRO,Other,2018,1500.0,1,Petrol,77000.0,1.0,55.0
MICRO,Other,2018,1500.0,1,Petrol,77000.0,1.0,54.5
MICRO,Other,2017,1500.0,1,Petrol,88000.0,1.0,55.5
MICRO,Other,2019,1500.0,1,Petrol,66000.0,1.0,69.0
MICRO,Other,2019,1500.0,1,Petrol,66000.0,1.0,74.5
MICRO,Other,2017,1500.0,1,Petrol,88000.0,1.0,54.95
MICRO,Other,2018,1500.0,1,Petrol,77000.0,1.0,58.5
MICRO,Other,2017,1500.0,1,Petrol,88000.0,1.0,56.5
MICRO,Other,2017,1500.0,1,Petrol,88000.0,1.0,62.5
MICRO,Other,2014,1800.0,1,Petrol,121000.0,1.0,49.9
MICRO,Other,2014,1500.0,0,Petrol,121000.0,1.0,39.65
MICRO,Other,2014,1800.0,0,Petrol,121000.0,1.0,39.95
MICRO,Other,2015,1800.0,1,Petrol,110000.0,1.0,52.0
MICRO,Other,2009,1500.0,0,Petrol,176000.0,1.0,24.4
MICRO,Other,2014,1500.0,0,Petrol,121000.0,1.0,32.8
MICRO,Other,2012,1500.0,0,Petrol,143000.0,1.0,25.75
MICRO,MX7,2012,1500.0,0,Petrol,143000.0,1.0,27.95
MICRO,MX7,2007,1500.0,0,Petrol,198000.0,1.0,22.95
MICRO,MX7,2008,1584.0,0,Petrol,187000.0,1.0,23.5
MICRO,MX7,2014,1500.0,0,Petrol,121000.0,1.0,31.0
MICRO,MX7,2014,1498.0,0,Petrol,121000.0,1.0,33.75
MICRO,MX7,2008,1580.0,0,Petrol,187000.0,1.0,19.8
MICRO,MX7,2014,1500.0,0,Petrol,121000.0,1.0,29.9
MICRO,MX7,2013,1500.0,0,Petrol,132000.0,1.0,33.0
MICRO,MX7,2011,1490.0,0,Petrol,154000.0,1.0,10.75
MICRO,MX7,2010,1300.0,0,Petrol,165000.0,1.0,10.75
MICRO,MX7,2010,1490.0,0,Petrol,165000.0,1.0,10.75
MICRO,MX7,2012,1500.0,0,Petrol,143000.0,1.0,25.8
MICRO,MX7,2012,1500.0,0,Petrol,143000.0,1.0,26.875
MICRO,MX7,2010,1500.0,0,Petrol,165000.0,1.0,28.5
MICRO,MX7,2013,1500.0,0,Petrol,132000.0,1.0,35.0
MICRO,Other,2013,1500.0,0,Petrol,132000.0,1.0,30.5
MICRO,Other,2015,1500.0,0,Petrol,110000.0,1.0,29.9
MICRO,Other,2013,1500.0,0,Petrol,132000.0,1.0,30.5
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,22.95
MICRO,PANDA,2000,1000.0,0,Petrol,275000.0,1.0,16.46040209790209
MICRO,PANDA,2016,1300.0,0,Petrol,99000.0,1.0,27.5
MICRO,PANDA,2018,1000.0,0,Petrol,77000.0,1.0,33.7
MICRO,PANDA,2017,1000.0,1,Petrol,88000.0,1.0,34.2583041958042
MICRO,PANDA,2015,997.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2015,997.0,0,Petrol,110000.0,1.0,27.75
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.65
MICRO,PANDA,2014,1000.0,0,Petrol,121000.0,1.0,24.8
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2015,1300.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2017,1000.0,1,Petrol,88000.0,1.0,34.2583041958042
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,28.95
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,28.5
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.0
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,30.75
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,22.75
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,31.521875
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.5
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,22.95
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.65
MICRO,PANDA,2015,1500.0,0,Petrol,110000.0,1.0,27.5
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,26.5
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.53636363636364
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,28.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.95
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,24.45
MICRO,PANDA,2012,1000.0,0,Petrol,143000.0,1.0,23.5
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,22.5
MICRO,PANDA,2016,1300.0,0,Petrol,99000.0,1.0,27.6
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,24.25
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,25.9
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.65
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,29.0
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,22.95
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,23.134615384615383
MICRO,PANDA,2016,1300.0,0,Petrol,99000.0,1.0,27.5
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.2
MICRO,PANDA,2017,1000.0,1,Petrol,88000.0,1.0,31.0
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.75
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,22.25
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,25.0
MICRO,PANDA,2018,1000.0,0,Petrol,77000.0,1.0,34.2583041958042
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,21.7
MICRO,PANDA,2017,998.0,1,Petrol,88000.0,1.0,34.2583041958042
MICRO,PANDA,2013,1300.0,0,Petrol,132000.0,1.0,23.134615384615383
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,22.24285714285714
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,22.75
MICRO,PANDA,2012,1000.0,0,Petrol,143000.0,1.0,19.2
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,22.7
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,20.95
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,29.9
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.8
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,24.9
MICRO,PANDA,2017,1000.0,1,Petrol,88000.0,1.0,32.75
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,26.25
MICRO,PANDA,2017,1300.0,0,Petrol,88000.0,1.0,33.9
MICRO,PANDA,2011,1500.0,0,Petrol,154000.0,1.0,21.25
MICRO,PANDA,2013,990.0,0,Petrol,132000.0,1.0,25.5
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,19.9
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,24.8
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,25.5
MICRO,PANDA,2016,1300.0,0,Petrol,99000.0,1.0,27.1
MICRO,PANDA,2014,1000.0,0,Petrol,121000.0,1.0,24.75
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.5
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,21.8
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.25
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,29.9
MICRO,PANDA,2017,1000.0,1,Petrol,88000.0,1.0,33.7
MICRO,PANDA,2016,1500.0,0,Petrol,99000.0,1.0,28.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,25.9
MICRO,PANDA,2013,1300.0,0,Petrol,132000.0,1.0,21.9
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.0
MICRO,PANDA,2013,1300.0,0,Petrol,132000.0,1.0,23.75
MICRO,PANDA,2016,1000.0,0,Petrol,99000.0,1.0,27.53636363636364
MICRO,PANDA,2018,998.0,0,Petrol,77000.0,1.0,32.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,27.0
MICRO,PANDA,2016,1300.0,0,Petrol,99000.0,1.0,27.53636363636364
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,20.25
MICRO,PANDA,2015,997.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,23.0
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,20.25
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,31.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,25.5
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,23.5
MICRO,PANDA,2014,1143.0,0,Petrol,121000.0,1.0,28.5
MICRO,PANDA,2017,1300.0,0,Petrol,88000.0,1.0,31.521875
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,23.0
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,20.95
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,23.75
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,23.25
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.3
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,21.45
MICRO,PANDA,2011,1300.0,0,Petrol,154000.0,1.0,21.45
MICRO,PANDA,2015,997.0,0,Petrol,110000.0,1.0,26.056
MICRO,PANDA,2013,1000.0,0,Petrol,132000.0,1.0,24.9
MICRO,PANDA,2017,1000.0,0,Petrol,88000.0,1.0,31.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,26.5
MICRO,PANDA,2012,1300.0,0,Petrol,143000.0,1.0,24.5
MICRO,PANDA,2015,1000.0,0,Petrol,110000.0,1.0,29.0
MICRO,Other,2015,1000.0,0,Petrol,110000.0,1.0,26.95
MICRO,Other,2015,1000.0,0,Petrol,110000.0,1.0,25.9
MICRO,Other,2013,1000.0,0,Petrol,132000.0,1.0,24.325
MICRO,Other,2015,1000.0,0,Petrol,110000.0,1.0,26.425
MICRO,Other,2017,998.0,0,Petrol,88000.0,1.0,28.525
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,27.75
MICRO,PANDA CROSS,2016,1342.0,0,Petrol,99000.0,1.0,32.76428571428572
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,29.9
MICRO,PANDA CROSS,2015,1300.0,0,Petrol,110000.0,1.0,34.85
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,28.25
MICRO,PANDA CROSS,2012,1300.0,0,Petrol,143000.0,1.0,25.6
MICRO,PANDA CROSS,2014,1342.0,0,Petrol,121000.0,1.0,28.95
MICRO,PANDA CROSS,2015,1342.0,0,Petrol,110000.0,1.0,34.85
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,28.25
MICRO,PANDA CROSS,2017,1000.0,0,Petrol,88000.0,1.0,34.5
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,28.81428571428572
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,32.76428571428572
MICRO,PANDA CROSS,2012,1342.0,0,Petrol,143000.0,1.0,26.95
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,27.5
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,27.5
MICRO,PANDA CROSS,2015,1300.0,0,Petrol,110000.0,1.0,35.0
MICRO,PANDA CROSS,2018,1000.0,0,Petrol,77000.0,1.0,38.25
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,29.5
MICRO,PANDA CROSS,2012,1300.0,0,Petrol,143000.0,1.0,27.25
MICRO,PANDA CROSS,2015,1342.0,0,Petrol,110000.0,1.0,34.75
MICRO,PANDA CROSS,2014,1278.0,0,Petrol,121000.0,1.0,28.5
MICRO,PANDA CROSS,2013,1342.0,0,Petrol,132000.0,1.0,29.5
MICRO,PANDA CROSS,2012,1278.0,0,Petrol,143000.0,1.0,26.6
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,32.6
MICRO,PANDA CROSS,2016,1342.0,0,Petrol,99000.0,1.0,32.85
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,28.81428571428572
MICRO,PANDA CROSS,2015,1300.0,0,Petrol,110000.0,1.0,34.75
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,34.0
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,26.85
MICRO,PANDA CROSS,2017,1000.0,0,Petrol,88000.0,1.0,36.75
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,33.5
MICRO,PANDA CROSS,2017,1300.0,0,Petrol,88000.0,1.0,33.0
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,28.0
MICRO,PANDA CROSS,2016,1300.0,0,Petrol,99000.0,1.0,35.5
MICRO,PANDA CROSS,2017,1300.0,0,Petrol,88000.0,1.0,35.75
MICRO,PANDA CROSS,2013,1300.0,0,Petrol,132000.0,1.0,28.35
MICRO,PANDA CROSS,2017,1000.0,0,Petrol,88000.0,1.0,34.5
MICRO,PANDA CROSS,2014,1300.0,0,Petrol,121000.0,1.0,31.0
MICRO,PANDA CROSS,2015,1300.0,0,Petrol,110000.0,1.0,34.9
MICRO,Other,2012,1300.0,0,Petrol,143000.0,1.0,25.5
MICRO,Other,2016,1300.0,0,Petrol,99000.0,1.0,27.7
MICRO,Other,2014,1000.0,0,Petrol,121000.0,1.0,25.75
MICRO,Other,2012,1300.0,0,Petrol,143000.0,1.0,20.9
MICRO,Other,2016,1300.0,0,Petrol,99000.0,1.0,26.75
MICRO,Other,2016,1300.0,0,Petrol,99000.0,1.0,26.75
MICRO,Other,2018,1000.0,0,Petrol,77000.0,1.0,32.9
MICRO,Other,2018,1000.0,0,Petrol,77000.0,1.0,33.9
MICRO,Other,2017,1000.0,0,Petrol,88000.0,1.0,30.9
MICRO,Other,2012,998.0,0,Petrol,143000.0,1.0,21.75
MICRO,Other,2015,1000.0,0,Petrol,110000.0,1.0,25.5
MICRO,Other,2013,1000.0,0,Petrol,132000.0,1.0,23.5
MICRO,Other,2013,1000.0,0,Petrol,132000.0,1.0,22.65
MICRO,Other,2015,1500.0,0,Petrol,110000.0,1.0,25.8
MICRO,Other,2018,1000.0,0,Petrol,77000.0,1.0,34.95
MICRO,Other,2016,1300.0,0,Petrol,99000.0,1.0,26.0
MICRO,Other,2018,1000.0,1,Petrol,77000.0,1.0,33.75
MICRO,Other,2004,800.0,0,Petrol,231000.0,1.0,10.25
MICRO,TREND,2011,1000.0,0,Petrol,154000.0,1.0,17.825
MICRO,TREND,2013,1075.0,0,Petrol,132000.0,1.0,19.95
MICRO,TREND,2008,1000.0,0,Petrol,187000.0,1.0,15.95
MICRO,TREND,2012,1000.0,0,Petrol,143000.0,1.0,22.85
MICRO,TREND,2010,1000.0,0,Petrol,165000.0,1.0,15.75
MICRO,TREND,2012,1000.0,1,Petrol,143000.0,1.0,20.0
MICRO,TREND,2010,1075.0,0,Petrol,165000.0,1.0,19.0
MICRO,TREND,2012,1000.0,0,Petrol,143000.0,1.0,16.95
MICRO,TREND,2010,1075.0,1,Petrol,165000.0,1.0,15.6
MICRO,TREND,2006,970.0,0,Petrol,209000.0,1.0,14.85
MICRO,TREND,2010,1075.0,1,Petrol,165000.0,1.0,15.6
MICRO,TREND,2009,1000.0,1,Petrol,176000.0,1.0,18.0
MICRO,TREND,2011,1100.0,0,Petrol,154000.0,1.0,18.9
MICRO,TREND,2010,1000.0,0,Petrol,165000.0,1.0,15.0
MICRO,TREND,2012,1000.0,0,Petrol,143000.0,1.0,15.8
